timestamp,concurrent_players,cpu_usage_percent,memory_usage_gb,network_in_mbps,network_out_mbps,tick_rate,hour,day_of_week,is_weekend,anomaly,anomaly_type,server_id,realm
2026-02-14 00:00:00,245,72.5,35.4,187.4,148.9,49,0,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 01:00:00,249,77.7,28.5,156.8,158.6,47,1,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 02:00:00,248,76.7,32.7,183.7,166.9,46,2,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 03:00:00,243,81.6,30.5,188.2,123.5,42,3,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 04:00:00,236,73.3,29.8,201.0,137.9,50,4,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 05:00:00,224,78.3,28.6,178.4,141.1,43,5,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 06:00:00,211,78.5,26.9,184.7,135.4,46,6,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 07:00:00,195,72.9,29.2,183.0,117.1,52,7,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 08:00:00,180,68.5,26.5,165.2,116.1,52,8,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 09:00:00,165,60.7,23.9,141.4,86.9,57,9,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 10:00:00,159,60.2,25.3,127.4,118.8,59,10,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 11:00:00,160,68.8,21.1,108.4,110.9,49,11,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 12:00:00,160,66.9,21.4,142.8,75.8,54,12,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 13:00:00,160,63.6,20.1,161.6,79.9,57,13,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 14:00:00,160,62.1,22.3,134.8,80.3,60,14,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 15:00:00,160,55.7,23.6,166.3,106.2,59,15,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 16:00:00,160,59.5,23.5,97.5,76.7,60,16,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 17:00:00,160,71.4,23.6,104.9,91.0,49,17,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 18:00:00,170,60.5,22.2,153.1,108.8,59,18,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 19:00:00,185,69.1,27.0,153.3,110.0,50,19,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 20:00:00,199,74.8,27.5,185.5,123.3,47,20,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 21:00:00,214,68.5,29.6,170.9,112.4,52,21,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 22:00:00,227,76.6,27.0,164.2,145.1,47,22,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-14 23:00:00,238,81.6,31.3,186.1,133.6,41,23,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 00:00:00,245,79.1,29.7,165.3,142.1,44,0,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 01:00:00,248,91.1,31.2,175.8,152.4,35,1,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 02:00:00,247,72.8,32.5,217.0,149.7,49,2,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 03:00:00,243,83.0,31.5,211.9,146.2,41,3,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 04:00:00,235,76.6,29.3,195.3,129.7,46,4,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 05:00:00,224,78.4,29.5,144.8,129.9,46,5,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 06:00:00,211,74.7,26.0,161.6,126.6,48,6,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 07:00:00,196,67.3,28.5,132.3,97.0,53,7,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 08:00:00,181,68.5,25.1,168.3,101.7,52,8,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 09:00:00,167,57.6,25.7,121.9,106.0,58,9,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 10:00:00,161,66.4,22.7,107.1,77.4,54,10,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 11:00:00,161,65.2,22.7,129.4,113.9,58,11,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 12:00:00,161,66.5,22.3,116.0,115.6,53,12,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 13:00:00,162,68.4,24.9,159.3,78.5,52,13,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 14:00:00,162,65.6,22.5,114.9,117.6,54,14,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 15:00:00,162,64.8,24.5,101.6,95.0,55,15,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 16:00:00,162,60.6,23.0,86.5,103.5,58,16,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 17:00:00,161,61.1,20.5,128.2,89.2,59,17,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 18:00:00,172,70.7,23.7,126.4,117.0,48,18,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 19:00:00,187,74.4,24.2,121.0,118.3,50,19,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 20:00:00,202,70.4,27.4,185.4,109.0,52,20,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 21:00:00,216,74.1,27.0,186.1,112.1,46,21,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 22:00:00,229,72.6,31.4,182.6,115.5,46,22,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-15 23:00:00,239,82.7,30.8,218.5,146.2,40,23,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 00:00:00,222,77.6,29.0,190.9,141.8,45,0,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 01:00:00,225,83.3,30.6,163.5,144.8,45,1,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 02:00:00,225,72.0,31.0,159.2,133.2,51,2,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 03:00:00,220,73.1,29.1,192.4,114.6,46,3,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 04:00:00,211,73.9,27.1,176.7,116.4,47,4,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 05:00:00,201,73.8,24.6,164.2,137.9,48,5,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 06:00:00,187,67.8,24.9,132.7,104.9,54,6,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 07:00:00,173,62.6,23.7,150.6,106.0,55,7,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 08:00:00,158,67.0,23.3,111.3,78.7,54,8,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 09:00:00,143,63.6,21.2,112.4,90.8,56,9,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 10:00:00,138,56.2,22.3,139.3,75.9,58,10,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 11:00:00,138,65.3,20.3,97.2,98.5,56,11,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 12:00:00,139,64.7,21.3,79.7,95.0,57,12,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 13:00:00,139,60.6,23.1,90.1,76.0,60,13,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 14:00:00,139,60.3,21.9,131.1,81.5,60,14,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 15:00:00,139,62.2,21.3,116.3,75.1,57,15,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 16:00:00,140,56.8,20.5,109.4,62.7,61,16,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 17:00:00,140,60.3,20.5,101.8,71.1,60,17,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 18:00:00,150,53.4,21.1,129.7,93.0,60,18,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 19:00:00,165,68.2,23.0,115.0,103.9,52,19,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 20:00:00,181,61.3,26.5,150.9,110.8,58,20,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 21:00:00,195,76.1,26.4,141.4,112.5,47,21,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 22:00:00,208,71.1,25.9,148.4,138.8,54,22,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-16 23:00:00,218,73.4,31.6,161.7,131.8,49,23,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 00:00:00,225,73.0,30.1,172.5,145.5,48,0,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 01:00:00,228,74.9,27.8,181.4,110.2,46,1,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 02:00:00,228,81.7,29.2,187.1,78.0,41,2,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 03:00:00,223,65.2,29.6,104.6,138.1,59,3,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 04:00:00,216,79.0,31.3,156.6,108.2,44,4,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 05:00:00,205,73.3,26.0,156.2,119.8,50,5,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 06:00:00,191,64.6,27.8,182.9,110.1,55,6,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 07:00:00,177,62.6,27.1,120.0,130.0,58,7,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 08:00:00,162,70.9,22.6,132.9,103.2,52,8,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 09:00:00,147,57.7,21.7,147.5,90.7,59,9,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 10:00:00,142,55.9,20.1,87.3,97.8,59,10,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 11:00:00,142,65.1,21.3,121.5,90.7,58,11,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 12:00:00,49,36.9,21.6,97.6,78.3,59,12,1,0,1,sudden_drop,realm1-shard1,alpha-realm-1
2026-02-17 13:00:00,142,56.8,22.6,103.5,101.3,61,13,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 14:00:00,142,61.4,23.3,97.5,68.6,60,14,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 15:00:00,143,56.6,20.6,99.8,90.6,60,15,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 16:00:00,143,65.1,18.8,168.8,62.6,58,16,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 17:00:00,143,65.0,21.7,131.3,88.9,56,17,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 18:00:00,152,64.5,23.0,143.6,94.1,57,18,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 19:00:00,167,66.5,24.4,143.4,125.3,52,19,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 20:00:00,182,74.8,25.0,113.5,85.7,46,20,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 21:00:00,197,98.0,27.1,413.75,109.2,29,21,1,0,1,ddos_spike,realm1-shard1,alpha-realm-1
2026-02-17 22:00:00,209,67.9,30.3,188.7,137.7,55,22,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-17 23:00:00,219,76.2,29.6,158.1,136.4,43,23,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 00:00:00,226,84.0,29.1,200.1,138.3,40,0,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 01:00:00,229,72.2,29.2,197.3,123.1,45,1,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 02:00:00,229,74.8,29.7,220.2,128.5,46,2,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 03:00:00,224,77.0,32.0,170.8,153.1,45,3,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 04:00:00,216,73.7,28.5,150.8,128.8,51,4,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 05:00:00,206,68.2,27.7,157.6,129.2,54,5,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 06:00:00,192,74.0,25.7,182.3,113.5,47,6,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 07:00:00,178,76.3,26.7,105.8,89.1,48,7,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 08:00:00,162,64.9,26.5,88.2,111.2,56,8,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 09:00:00,148,58.0,22.9,120.2,96.3,60,9,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 10:00:00,142,54.4,21.8,104.7,119.8,58,10,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 11:00:00,142,61.6,21.7,113.8,70.0,57,11,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 12:00:00,142,65.0,18.1,132.5,97.5,54,12,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 13:00:00,143,62.6,22.8,103.3,66.1,57,13,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 14:00:00,143,60.7,21.9,76.9,88.2,59,14,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 15:00:00,143,58.4,22.4,155.3,100.4,62,15,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 16:00:00,143,56.4,20.7,94.5,54.7,60,16,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 17:00:00,143,64.1,21.2,93.2,82.7,52,17,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 18:00:00,154,66.4,22.2,145.3,84.0,55,18,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 19:00:00,168,59.1,25.7,126.7,90.3,57,19,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 20:00:00,184,74.5,25.1,145.9,116.2,46,20,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 21:00:00,198,72.9,30.1,168.1,135.6,48,21,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 22:00:00,211,78.6,28.9,190.5,124.6,44,22,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-18 23:00:00,221,69.4,27.3,170.1,135.7,50,23,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 00:00:00,228,70.6,29.7,212.8,138.5,51,0,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 01:00:00,232,76.2,29.3,142.9,139.2,44,1,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 02:00:00,231,78.6,26.9,200.0,122.3,45,2,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 03:00:00,226,82.9,32.1,164.0,152.2,45,3,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 04:00:00,218,77.1,30.0,201.8,135.2,44,4,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 05:00:00,207,71.3,28.7,168.4,130.1,50,5,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 06:00:00,194,65.8,26.9,141.7,104.3,51,6,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 07:00:00,179,72.1,23.1,156.5,100.5,49,7,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 08:00:00,163,60.5,22.9,148.3,95.2,60,8,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 09:00:00,149,68.3,23.6,132.0,66.4,54,9,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 10:00:00,143,59.6,20.2,93.8,60.5,60,10,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 11:00:00,143,67.1,17.9,104.7,76.8,55,11,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 12:00:00,143,63.5,21.4,114.3,93.6,61,12,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 13:00:00,143,60.2,21.5,113.6,76.0,62,13,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 14:00:00,143,58.7,21.9,129.4,70.5,59,14,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 15:00:00,143,59.4,22.8,74.1,73.6,57,15,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 16:00:00,143,62.5,22.7,121.1,79.0,57,16,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 17:00:00,143,61.0,22.1,108.6,80.5,57,17,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 18:00:00,152,60.0,24.4,104.8,123.7,60,18,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 19:00:00,167,64.4,21.8,118.8,116.0,54,19,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 20:00:00,183,68.3,26.3,142.1,125.2,53,20,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 21:00:00,197,61.9,27.9,85.6,135.7,59,21,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 22:00:00,210,74.6,26.3,154.0,111.0,48,22,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-19 23:00:00,221,70.9,27.0,159.3,114.3,49,23,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 00:00:00,228,71.4,28.8,193.1,120.2,52,0,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 01:00:00,231,69.8,29.2,168.7,158.6,49,1,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 02:00:00,231,69.4,31.3,180.5,130.4,51,2,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 03:00:00,226,70.3,28.8,211.6,116.8,51,3,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 04:00:00,218,71.4,27.6,194.3,124.3,50,4,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 05:00:00,207,80.1,27.0,183.6,120.6,44,5,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 06:00:00,193,67.6,28.2,144.4,119.8,54,6,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 07:00:00,178,67.8,25.1,153.3,110.6,53,7,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 08:00:00,163,65.9,23.4,125.7,85.4,54,8,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 09:00:00,149,62.3,22.1,115.3,99.7,57,9,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 10:00:00,143,60.4,23.7,122.6,76.2,58,10,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 11:00:00,143,56.0,20.6,102.5,83.5,61,11,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 12:00:00,143,66.5,23.7,144.3,96.1,53,12,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 13:00:00,143,68.0,22.0,111.2,76.2,54,13,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 14:00:00,143,54.0,21.5,126.8,77.3,60,14,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 15:00:00,143,56.6,25.5,143.5,94.7,59,15,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 16:00:00,143,59.6,20.1,135.0,72.9,60,16,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 17:00:00,143,56.9,21.2,86.2,80.0,58,17,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 18:00:00,153,64.6,20.8,131.3,100.1,57,18,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 19:00:00,169,62.5,25.7,152.2,132.2,58,19,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 20:00:00,183,76.6,28.1,164.2,118.9,45,20,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 21:00:00,198,75.4,29.5,136.1,125.9,48,21,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 22:00:00,211,73.8,30.1,155.7,134.6,49,22,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-20 23:00:00,222,79.1,29.0,197.5,117.1,46,23,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 00:00:00,254,85.1,31.8,188.0,154.1,41,0,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 01:00:00,257,79.0,30.2,199.6,153.8,45,1,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 02:00:00,256,77.8,35.6,236.3,158.4,44,2,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 03:00:00,252,80.7,32.9,200.6,152.9,47,3,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 04:00:00,244,82.4,30.7,180.7,152.1,40,4,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 05:00:00,233,77.5,32.4,168.8,135.1,47,5,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 06:00:00,220,68.3,27.7,182.7,132.9,54,6,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 07:00:00,205,68.7,28.3,137.3,104.6,51,7,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 08:00:00,190,68.9,26.0,147.1,109.2,52,8,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 09:00:00,176,66.4,25.9,147.5,126.5,54,9,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 10:00:00,170,73.5,24.2,162.0,106.8,51,10,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 11:00:00,171,60.2,22.2,150.2,102.3,58,11,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 12:00:00,171,67.8,24.5,122.5,131.0,53,12,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 13:00:00,171,71.7,26.0,160.4,82.2,47,13,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 14:00:00,171,74.9,24.4,130.8,86.0,50,14,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 15:00:00,171,64.2,25.6,112.1,128.3,55,15,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 16:00:00,171,67.7,22.8,133.4,103.3,54,16,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 17:00:00,171,68.1,24.4,165.6,99.0,53,17,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 18:00:00,181,68.4,24.4,148.1,90.6,53,18,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 19:00:00,196,69.9,27.9,157.1,124.3,53,19,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 20:00:00,211,74.7,28.3,201.5,134.8,50,20,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 21:00:00,225,65.4,30.6,151.4,118.6,56,21,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 22:00:00,238,80.6,32.5,164.7,140.7,44,22,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-21 23:00:00,248,80.1,32.8,166.1,143.8,44,23,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 00:00:00,255,80.0,32.9,211.5,156.8,45,0,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 01:00:00,258,89.6,31.3,209.7,138.0,35,1,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 02:00:00,258,78.7,32.8,237.3,173.6,46,2,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 03:00:00,253,78.9,31.5,207.3,165.5,46,3,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 04:00:00,245,87.1,31.0,187.9,141.6,39,4,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 05:00:00,234,73.8,29.9,187.2,137.2,47,5,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 06:00:00,221,72.6,27.7,179.2,130.6,49,6,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 07:00:00,206,71.5,24.8,131.4,111.9,51,7,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 08:00:00,191,72.7,25.3,207.0,107.9,47,8,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 09:00:00,177,67.7,25.3,152.0,102.1,56,9,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 10:00:00,171,60.6,22.4,141.0,126.8,59,10,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 11:00:00,171,63.7,24.4,149.1,116.8,57,11,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 12:00:00,171,63.4,27.3,151.0,116.6,56,12,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 13:00:00,171,98.0,26.0,335.0,108.1,33,13,6,1,1,ddos_spike,realm1-shard1,alpha-realm-1
2026-02-22 14:00:00,171,67.5,26.9,124.2,85.8,53,14,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 15:00:00,171,67.5,25.0,148.8,102.0,54,15,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 16:00:00,171,58.7,26.2,144.5,117.2,61,16,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 17:00:00,171,70.0,23.3,120.6,83.7,52,17,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 18:00:00,181,68.6,24.4,173.2,118.1,53,18,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 19:00:00,195,75.6,22.6,161.9,151.8,46,19,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 20:00:00,210,74.6,29.9,182.6,141.9,49,20,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 21:00:00,225,79.9,31.9,207.8,156.2,46,21,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 22:00:00,238,79.7,30.0,190.8,146.1,45,22,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-22 23:00:00,249,85.2,31.5,205.5,163.9,41,23,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 00:00:00,231,78.7,29.0,201.0,127.8,45,0,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 01:00:00,234,76.7,31.0,172.7,152.3,44,1,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 02:00:00,234,86.2,32.2,188.3,150.2,37,2,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 03:00:00,229,79.8,27.4,185.7,141.7,44,3,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 04:00:00,222,77.3,29.9,158.5,152.9,46,4,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 05:00:00,211,67.9,27.8,215.2,118.5,54,5,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 06:00:00,197,65.3,27.1,129.5,115.4,58,6,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 07:00:00,182,68.9,26.2,119.6,110.6,53,7,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 08:00:00,167,65.6,23.7,159.9,84.8,57,8,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 09:00:00,153,60.1,22.5,136.7,95.2,60,9,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-02-23 10:00:00,147,62.0,21.8,97.1,62.4,57,10,0,0,0,normal,realm1-shard1,alpha-realm-1
